Head,Relation,Tail,Head_des,Tail_des,Relation_des,,,,
quang_binh,co_mon_an_dac_san,dau_lac,"Quảng Bình là một tỉnh duyên hải thuộc vùng Bắc Trung Bộ, Việt Nam.Năm 2018, Quảng Bình là đơn vị hành chính Việt Nam đông thứ 47 về số dân, xếp thứ 50 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 51 về GRDP bình quân đầu người, đứng thứ 55 về tốc độ tăng trưởng GRDP. Với 887,6 nghìn dân, GRDP đạt 33.282 tỉ Đồng (tương ứng với 1,444 tỉ USD), GRDP bình quân đầu người đạt 37,5 triệu đồng (tương ứng với 1.628 USD), tốc độ tăng trưởng GRDP đạt 7,03%.Quảng Bình từng có các tên gọi cũ là Bố Chính, Tân Bình, Lâm Bình, Tiên Bình, Tây Bình. Tỉnh nằm ở nơi hẹp nhất theo chiều đông - tây của Việt Nam (50km theo đường ngắn nhất tính từ biên giới Lào ra biển Đông). Tỉnh Quảng Bình giáp Hà Tĩnh về phía bắc với dãy Hoành Sơn là ranh giới tự nhiên; giáp Quảng Trị về phía nam; giáp Biển Đông về phía đông; phía tây là tỉnh Khăm Muộn và tây nam là tỉnh Savannakhet của Lào với dãy Trường Sơn là biên giới tự nhiên.","Dầu lạc Phong Nha được ép từ lạc (hay còn gọi là đậu phộng) là sản phẩm mộc mạc, mang đậm chất quê vừa ngon vừa không có chất bảo quản, để cả năm trời cũng không đổi màu, không lắng cặn nên được đông đảo người dân, đặc biệt là khách du lịch Quảng Bình ưa thích.",co mon an dac san,,,,
quang_binh,co_mon_an_dac_san,mat_ong,"Quảng Bình là một tỉnh duyên hải thuộc vùng Bắc Trung Bộ, Việt Nam.Năm 2018, Quảng Bình là đơn vị hành chính Việt Nam đông thứ 47 về số dân, xếp thứ 50 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 51 về GRDP bình quân đầu người, đứng thứ 55 về tốc độ tăng trưởng GRDP. Với 887,6 nghìn dân, GRDP đạt 33.282 tỉ Đồng (tương ứng với 1,444 tỉ USD), GRDP bình quân đầu người đạt 37,5 triệu đồng (tương ứng với 1.628 USD), tốc độ tăng trưởng GRDP đạt 7,03%.Quảng Bình từng có các tên gọi cũ là Bố Chính, Tân Bình, Lâm Bình, Tiên Bình, Tây Bình. Tỉnh nằm ở nơi hẹp nhất theo chiều đông - tây của Việt Nam (50km theo đường ngắn nhất tính từ biên giới Lào ra biển Đông). Tỉnh Quảng Bình giáp Hà Tĩnh về phía bắc với dãy Hoành Sơn là ranh giới tự nhiên; giáp Quảng Trị về phía nam; giáp Biển Đông về phía đông; phía tây là tỉnh Khăm Muộn và tây nam là tỉnh Savannakhet của Lào với dãy Trường Sơn là biên giới tự nhiên.","Mật ong được tạo thành từ chất ngọt do ong thu thập được trong các bông hoa. Theo quy định của Hội đồng Ong mật Quốc gia Mỹ và nhiều quy định về thực phẩm quốc tế khác quy định rằng ""mật ong là một sản phẩm thuần khiết không cho phép thêm bất kỳ chất gì vào...bao gồm nhưng không giới hạn trong, nước và các chất ngọt khác"". Bài này chỉ đề cập về mật ong do ong mật (chi Apis) tạo ra; mật do các loài ong khác hay các loài côn trùng khác có các đặc tính rất khác biệt.Nhiều người cho rằng mật ong không có hạn sử dụng nhưng thật ra mật ong chỉ có thể sử dụng được tối đa là 2 năm và sau đó nó sẽ có các chất nguy hiểm được tạo bên trong dó và có thể gây nguy hiểm đến tính mạng. Nếu quá hạn thì nó sẽ có mùi khó chịu và hôi chua, vị cay hoặc đắng, màu đậm và càng ngày càng có màu tối hay nói cách khác là màu đen.",co mon an dac san,,,,
nghe_an,co_mon_an_dac_san,chao_luon,"Nghệ An là tỉnh có diện tích lớn nhất Việt Nam, thuộc vùng Bắc Trung Bộ - miền Trung Việt Nam.  Năm 2018, Nghệ An là đơn vị hành chính Việt Nam đông thứ 4 về số dân, xếp thứ 10 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 54 về GRDP bình quân đầu người, đứng thứ 19 về tốc độ tăng trưởng GRDP. Với 3.157.100 người dân, số liệu kinh tế - xã hội thống kê GRDP đạt 115.676 tỉ Đồng (tương ứng với 5,0240 tỉ USD), GRDP bình quân đầu người đạt 36,64 triệu đồng (tương ứng với 1.591 USD), tốc độ tăng trưởng GRDP đạt 8,77%.Trung tâm hành chính của tỉnh là thành phố Vinh, nằm cách thủ đô Hà Nội 291 km về phía nam.. Trước đây, Nghệ An cùng với Hà Tĩnh có cùng một tên chung là Hoan Châu (trước đời Nhà Lý), Nghệ An châu (đời Nhà Lý, Trần), xứ Nghệ (năm 1490, đời vua Lê Thánh Tông), rồi trấn Nghệ An. Năm 1831, vua Minh Mạng chia trấn Nghệ An thành 2 tỉnh: Nghệ An (bắc sông Lam) và Hà Tĩnh (nam sông Lam). Năm 1976 đến 1991, Nghệ An và Hà Tĩnh sáp nhập thành một tỉnh- Nghệ Tĩnh. Từ năm 1991, lại tách ra thành 2 tỉnh là Nghệ An và Hà Tĩnh.","Cháo lươn là một trong những món ăn đặc sản của vùng đất Nghệ An. Bát cháo có vị thơm cay nồng đặc trưng, thịt lươn vàng óng mềm ngọt thấm đẫm gia vị. Để nấu được món cháo lươn thật ngon thì trước hết bạn phải chọn được loại lươn đồng nhỏ, mình thon, thịt chắc, và một nguyên liệu không thể thiếu trong món ăn này chính là hành tăm (củ nén).",co mon an dac san,,,,
nghe_an,co_mon_an_dac_san,tuong_nam_dan,"Nghệ An là tỉnh có diện tích lớn nhất Việt Nam, thuộc vùng Bắc Trung Bộ - miền Trung Việt Nam.  Năm 2018, Nghệ An là đơn vị hành chính Việt Nam đông thứ 4 về số dân, xếp thứ 10 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 54 về GRDP bình quân đầu người, đứng thứ 19 về tốc độ tăng trưởng GRDP. Với 3.157.100 người dân, số liệu kinh tế - xã hội thống kê GRDP đạt 115.676 tỉ Đồng (tương ứng với 5,0240 tỉ USD), GRDP bình quân đầu người đạt 36,64 triệu đồng (tương ứng với 1.591 USD), tốc độ tăng trưởng GRDP đạt 8,77%.Trung tâm hành chính của tỉnh là thành phố Vinh, nằm cách thủ đô Hà Nội 291 km về phía nam.. Trước đây, Nghệ An cùng với Hà Tĩnh có cùng một tên chung là Hoan Châu (trước đời Nhà Lý), Nghệ An châu (đời Nhà Lý, Trần), xứ Nghệ (năm 1490, đời vua Lê Thánh Tông), rồi trấn Nghệ An. Năm 1831, vua Minh Mạng chia trấn Nghệ An thành 2 tỉnh: Nghệ An (bắc sông Lam) và Hà Tĩnh (nam sông Lam). Năm 1976 đến 1991, Nghệ An và Hà Tĩnh sáp nhập thành một tỉnh- Nghệ Tĩnh. Từ năm 1991, lại tách ra thành 2 tỉnh là Nghệ An và Hà Tĩnh.","Tương Nam Đàn là một loại tương truyền thống của huyện Nam Đàn, tỉnh Nghệ An. Nó là một loại nước chấm, nước chan được nấu từ hạt đậu đen và thính gạo làm mốc dùng trong sinh hoạt ăn uống giống như các loại mắm (nước mắm) ở miền Nam như: mắm cái, mắm nêm, mắm ruốc … và các loại tương ở miền Bắc như: Tương Bần (Bần Yên Nhân - Hưng Yên), Tương Cự Đà (Thanh Oai – Hà Nội)…",co mon an dac san,,,,
nghe_an,co_mon_an_dac_san,muc_nhay_nuong,"Nghệ An là tỉnh có diện tích lớn nhất Việt Nam, thuộc vùng Bắc Trung Bộ - miền Trung Việt Nam.  Năm 2018, Nghệ An là đơn vị hành chính Việt Nam đông thứ 4 về số dân, xếp thứ 10 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 54 về GRDP bình quân đầu người, đứng thứ 19 về tốc độ tăng trưởng GRDP. Với 3.157.100 người dân, số liệu kinh tế - xã hội thống kê GRDP đạt 115.676 tỉ Đồng (tương ứng với 5,0240 tỉ USD), GRDP bình quân đầu người đạt 36,64 triệu đồng (tương ứng với 1.591 USD), tốc độ tăng trưởng GRDP đạt 8,77%.Trung tâm hành chính của tỉnh là thành phố Vinh, nằm cách thủ đô Hà Nội 291 km về phía nam.. Trước đây, Nghệ An cùng với Hà Tĩnh có cùng một tên chung là Hoan Châu (trước đời Nhà Lý), Nghệ An châu (đời Nhà Lý, Trần), xứ Nghệ (năm 1490, đời vua Lê Thánh Tông), rồi trấn Nghệ An. Năm 1831, vua Minh Mạng chia trấn Nghệ An thành 2 tỉnh: Nghệ An (bắc sông Lam) và Hà Tĩnh (nam sông Lam). Năm 1976 đến 1991, Nghệ An và Hà Tĩnh sáp nhập thành một tỉnh- Nghệ Tĩnh. Từ năm 1991, lại tách ra thành 2 tỉnh là Nghệ An và Hà Tĩnh.",abc,co mon an dac san,,,,
nghe_an,co_mon_an_dac_san,banh_muot,"Nghệ An là tỉnh có diện tích lớn nhất Việt Nam, thuộc vùng Bắc Trung Bộ - miền Trung Việt Nam.  Năm 2018, Nghệ An là đơn vị hành chính Việt Nam đông thứ 4 về số dân, xếp thứ 10 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 54 về GRDP bình quân đầu người, đứng thứ 19 về tốc độ tăng trưởng GRDP. Với 3.157.100 người dân, số liệu kinh tế - xã hội thống kê GRDP đạt 115.676 tỉ Đồng (tương ứng với 5,0240 tỉ USD), GRDP bình quân đầu người đạt 36,64 triệu đồng (tương ứng với 1.591 USD), tốc độ tăng trưởng GRDP đạt 8,77%.Trung tâm hành chính của tỉnh là thành phố Vinh, nằm cách thủ đô Hà Nội 291 km về phía nam.. Trước đây, Nghệ An cùng với Hà Tĩnh có cùng một tên chung là Hoan Châu (trước đời Nhà Lý), Nghệ An châu (đời Nhà Lý, Trần), xứ Nghệ (năm 1490, đời vua Lê Thánh Tông), rồi trấn Nghệ An. Năm 1831, vua Minh Mạng chia trấn Nghệ An thành 2 tỉnh: Nghệ An (bắc sông Lam) và Hà Tĩnh (nam sông Lam). Năm 1976 đến 1991, Nghệ An và Hà Tĩnh sáp nhập thành một tỉnh- Nghệ Tĩnh. Từ năm 1991, lại tách ra thành 2 tỉnh là Nghệ An và Hà Tĩnh.","Ở vùng Nghệ An – Hà Tĩnh, bánh mướt là món ăn được nhiều người yêu thích bởi hương vị của bánh mướt không thể nào quên, bánh ăn mềm mềm, thơm thơm, chỉ cần ăn kèm một chén nước mắm chanh, ớt là cũng đủ ngon miệng rồi, mọi người chén no nê cả ngày mà không thấy chán.",co mon an dac san,,,,
thanh_hoa,co_mon_an_dac_san,banh_cha_tom,"Thanh Hóa là tỉnh đông dân nhất Việt Nam, nằm ở khu vực Bắc Trung Bộ -  miền Trung Việt NamNăm 2018, Thanh Hóa là đơn vị hành chính Việt Nam xếp thứ 8 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 40 về GRDP bình quân đầu người, đứng thứ 4 về tốc độ tăng trưởng GRDP. Số liệu kinh tế - xã hội thống kê GRDP đạt 146.242 tỉ Đồng (tương ứng với 6,3510 tỉ USD), GRDP bình quân đầu người đạt 41,10 triệu đồng (tương ứng với 1.785 USD), tốc độ tăng trưởng GRDP đạt 15,16%.","Ai đã từng đặt chân đến mảnh đất Thanh Hóa chắc hẳn sẽ không thể quên vị giòn rụm của những miếng chả tôm. Chả tôm có bán ở rất nhiều nơi, nhưng ngon nhất vẫn là ở mảnh đất xứ Thanh.",co mon an dac san,,,,
thanh_hoa,co_mon_an_dac_san,banh_rang_bua,"Thanh Hóa là tỉnh đông dân nhất Việt Nam, nằm ở khu vực Bắc Trung Bộ -  miền Trung Việt NamNăm 2018, Thanh Hóa là đơn vị hành chính Việt Nam xếp thứ 8 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 40 về GRDP bình quân đầu người, đứng thứ 4 về tốc độ tăng trưởng GRDP. Số liệu kinh tế - xã hội thống kê GRDP đạt 146.242 tỉ Đồng (tương ứng với 6,3510 tỉ USD), GRDP bình quân đầu người đạt 41,10 triệu đồng (tương ứng với 1.785 USD), tốc độ tăng trưởng GRDP đạt 15,16%.","Bánh lá răng bừa, có nơi gọi là bánh lá hoặc bánh tẻ vì có hình dáng giống cái răng bừa, là thứ bánh truyền thống ở vùng đồng bằng Bắc Bộ và Thanh Hóa. Bánh được làm từ bột gạo tẻ, gói ngoài bằng lá dong hoặc lá chuối và được luộc cho chín. Mỗi địa phương có cách làm bánh lá răng bừa khác nhau. ",co mon an dac san,,,,
thanh_hoa,co_mon_an_dac_san,nem_nuong,"Thanh Hóa là tỉnh đông dân nhất Việt Nam, nằm ở khu vực Bắc Trung Bộ -  miền Trung Việt NamNăm 2018, Thanh Hóa là đơn vị hành chính Việt Nam xếp thứ 8 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 40 về GRDP bình quân đầu người, đứng thứ 4 về tốc độ tăng trưởng GRDP. Số liệu kinh tế - xã hội thống kê GRDP đạt 146.242 tỉ Đồng (tương ứng với 6,3510 tỉ USD), GRDP bình quân đầu người đạt 41,10 triệu đồng (tương ứng với 1.785 USD), tốc độ tăng trưởng GRDP đạt 15,16%.",abc,co mon an dac san,,,,
thanh_hoa,co_mon_an_dac_san,banh_duc_sot,"Thanh Hóa là tỉnh đông dân nhất Việt Nam, nằm ở khu vực Bắc Trung Bộ -  miền Trung Việt NamNăm 2018, Thanh Hóa là đơn vị hành chính Việt Nam xếp thứ 8 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 40 về GRDP bình quân đầu người, đứng thứ 4 về tốc độ tăng trưởng GRDP. Số liệu kinh tế - xã hội thống kê GRDP đạt 146.242 tỉ Đồng (tương ứng với 6,3510 tỉ USD), GRDP bình quân đầu người đạt 41,10 triệu đồng (tương ứng với 1.785 USD), tốc độ tăng trưởng GRDP đạt 15,16%.","Bánh đúc sốt nóng hổi món ngon của người con xứ Thanh mang hương vị riêng biệt với sắc xanh thơm, ngon. Trong tâm trí trẻ thơ, những người sinh ra và lớn lên ở mảnh đất Thanh Hóa đều gắn liền với thức quà giản dị - bánh đúc sốt nóng hổi.",co mon an dac san,,,,
thanh_hoa,co_mon_an_dac_san,banh_khoai_noi_rang,"Thanh Hóa là tỉnh đông dân nhất Việt Nam, nằm ở khu vực Bắc Trung Bộ -  miền Trung Việt NamNăm 2018, Thanh Hóa là đơn vị hành chính Việt Nam xếp thứ 8 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 40 về GRDP bình quân đầu người, đứng thứ 4 về tốc độ tăng trưởng GRDP. Số liệu kinh tế - xã hội thống kê GRDP đạt 146.242 tỉ Đồng (tương ứng với 6,3510 tỉ USD), GRDP bình quân đầu người đạt 41,10 triệu đồng (tương ứng với 1.785 USD), tốc độ tăng trưởng GRDP đạt 15,16%.","Bánh khoái nồi rang Thanh Hóa giản dị như chính những người dân ở vùng quê nghèo nơi đây, không cầu kỳ về nguyên liệu chế biến và thực hiện như bánh khoái Huế, bánh xèo Nam Bộ nhưng ai đã thưởng thức một lần thì sẽ khó quên và còn lưu luyến mãi.",co mon an dac san,,,,
thanh_hoa,co_mon_an_dac_san,buoi_tien_vua,"Thanh Hóa là tỉnh đông dân nhất Việt Nam, nằm ở khu vực Bắc Trung Bộ -  miền Trung Việt NamNăm 2018, Thanh Hóa là đơn vị hành chính Việt Nam xếp thứ 8 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 40 về GRDP bình quân đầu người, đứng thứ 4 về tốc độ tăng trưởng GRDP. Số liệu kinh tế - xã hội thống kê GRDP đạt 146.242 tỉ Đồng (tương ứng với 6,3510 tỉ USD), GRDP bình quân đầu người đạt 41,10 triệu đồng (tương ứng với 1.785 USD), tốc độ tăng trưởng GRDP đạt 15,16%.","Bưởi có vị ngọt, mọng nước và mùi thơm đặc trưng. Khi quả còn nhỏ, bưởi có màu xanh và sau đó chuyển sang màu vàng. Đến lúc bưởi chín thì chuyển sang màu đỏ au, trong ruột bưởi có màu hồng tươi.Những ngày cận tết, đến làng bưởi Luận Văn(Tiến Vua), huyện Thọ Xuân (Thanh Hóa), không khi ở đây khá nhộn nhịp, người nông dân đang tất bật với việc cắt bán những quả bưởi cuối cùng trong vườn, còn các thương lái rộn ràng “đánh” những chuyến hàng cuối cùng của năm cũ.",co mon an dac san,,,,
nam_dinh,co_mon_an_dac_san,pho_bo,"Nam Định là một tỉnh nằm ở phía Nam đồng bằng Bắc Bộ. Theo quy hoạch năm 2008, Nam Định thuộc vùng duyên hải Bắc Bộ. Tỉnh lỵ là Thành phố Nam Định.Năm 2018, Nam Định là đơn vị hành chính Việt Nam đông thứ 10 về số dân, xếp thứ 15 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 25 về GRDP bình quân đầu người, đứng thứ 28 về tốc độ tăng trưởng GRDP. Với 1.780.393 người dân, GRDP đạt 96.429 tỉ Đồng (tương ứng với 4,1880 tỉ USD), GRDP bình quân đầu người đạt 52 triệu đồng (tương ứng với 2.358 USD), tốc độ tăng trưởng GRDP đạt 8,10%.","Phở là một món ăn truyền thống của Việt Nam, được cho là có nguồn gốc từ Nam Định, cũng có thể xem là một trong những món ăn tiêu biểu cho nền ẩm thực Việt Nam. Thành phần chính của phở là bánh phở và nước dùng (hay nước lèo theo cách gọi miền Nam) cùng với thịt bò hoặc thịt gà cắt lát mỏng. Ngoài ra còn kèm theo các gia vị như: tương, tiêu, chanh, nước mắm, ớt... Những gia vị này được thêm vào tùy theo khẩu vị của từng người dùng. Phở thông thường dùng làm món điểm tâm buổi sáng hoặc ăn đêm, nhưng ở các thành phố lớn món ăn này được thưởng thức trong cả ngày. Các tỉnh phía Nam Việt Nam và một số vùng miền khác phở được bày bàn kèm cả đĩa rau thơm như hành, giá và những lá cây rau mùi, rau húng, trong đó ngò gai là loại lá đặc trưng của phở; tuy nhiên tại Hà Nội thì không có đĩa rau sống này. Phở thường là phở bò hay phở gà, nhưng đôi khi cũng có những biến thể khác như phở hải sản, phở trộn, phở xào,...Nước dùng cho nồi phở thường là nước dùng trong được ninh từ xương bò (nếu người nội trợ không nhiều kinh nghiệm để khử mùi xương bò thì có thể thay bằng xương lợn), kèm nhiều loại gia vị bao gồm quế, hồi, gừng nướng, thảo quả, sá sùng , đinh hương, hạt mùi, hành khô nướng. Thịt dùng cho món phở là thịt bò (với đủ loại thịt bắp, nạm, gầu được làm tái hay chín hẳn) hoặc thịt gà (gà ta già luộc, xé thịt cho thịt ngọt đậm đà). ""Bánh phở"" theo truyền thống được làm từ bột gạo, tráng thành tấm mỏng rồi cắt thành sợi. Phở luôn được thưởng thức khi còn nóng hổi. Để có được những bát phở ngon tùy thuộc rất nhiều vào kinh nghiệm và bí quyết truyền thống của người chế biến, trong đó quan trọng đặc biệt là nồi nước dùng.",co mon an dac san,,,,
nam_dinh,co_mon_an_dac_san,nem_mam_giao_thuy,"Nam Định là một tỉnh nằm ở phía Nam đồng bằng Bắc Bộ. Theo quy hoạch năm 2008, Nam Định thuộc vùng duyên hải Bắc Bộ. Tỉnh lỵ là Thành phố Nam Định.Năm 2018, Nam Định là đơn vị hành chính Việt Nam đông thứ 10 về số dân, xếp thứ 15 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 25 về GRDP bình quân đầu người, đứng thứ 28 về tốc độ tăng trưởng GRDP. Với 1.780.393 người dân, GRDP đạt 96.429 tỉ Đồng (tương ứng với 4,1880 tỉ USD), GRDP bình quân đầu người đạt 52 triệu đồng (tương ứng với 2.358 USD), tốc độ tăng trưởng GRDP đạt 8,10%.","Nem nắm Xuân Thủy là một món ăn đặc sản của huyện Xuân Thủy ngày xưa, huyện Giao Thủy Và Huyện Xuân Trường ngày nay (trước là huyện Xuân Thủy tỉnh Hà Nam Ninh, sau tách thành 2 huyện Xuân Trường Và Giao Thủy), tỉnh Nam Định, Việt Nam. Nem có hai loại sống và chín.",co mon an dac san,,,,
nam_dinh,co_mon_an_dac_san,bun_dua_thanh_nam,"Nam Định là một tỉnh nằm ở phía Nam đồng bằng Bắc Bộ. Theo quy hoạch năm 2008, Nam Định thuộc vùng duyên hải Bắc Bộ. Tỉnh lỵ là Thành phố Nam Định.Năm 2018, Nam Định là đơn vị hành chính Việt Nam đông thứ 10 về số dân, xếp thứ 15 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 25 về GRDP bình quân đầu người, đứng thứ 28 về tốc độ tăng trưởng GRDP. Với 1.780.393 người dân, GRDP đạt 96.429 tỉ Đồng (tương ứng với 4,1880 tỉ USD), GRDP bình quân đầu người đạt 52 triệu đồng (tương ứng với 2.358 USD), tốc độ tăng trưởng GRDP đạt 8,10%.","Bún là món quen thuộc với chúng ta đã từ nghìn năm. Có biết bao món ăn từ bún: nào là bún cá, bún riêu, bún đậu, bún bò...Nhưng có một món bún làm mê mẩn những người dân Thành Nam, mà lại ít ai nhắc đến là món “bún đũa”.",co mon an dac san,,,,
nam_dinh,co_mon_an_dac_san,xoi_xiu,"Nam Định là một tỉnh nằm ở phía Nam đồng bằng Bắc Bộ. Theo quy hoạch năm 2008, Nam Định thuộc vùng duyên hải Bắc Bộ. Tỉnh lỵ là Thành phố Nam Định.Năm 2018, Nam Định là đơn vị hành chính Việt Nam đông thứ 10 về số dân, xếp thứ 15 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 25 về GRDP bình quân đầu người, đứng thứ 28 về tốc độ tăng trưởng GRDP. Với 1.780.393 người dân, GRDP đạt 96.429 tỉ Đồng (tương ứng với 4,1880 tỉ USD), GRDP bình quân đầu người đạt 52 triệu đồng (tương ứng với 2.358 USD), tốc độ tăng trưởng GRDP đạt 8,10%.","Xá xíu (chữ Hán: 叉燒, Việt bính: caa1siu1, âm Hán Việt: xoa thiêu, tiếng Nhật: チャシュー Chashū) là một loại thịt heo quay hoặc nướng, xuất phát từ Quảng Đông, Trung Quốc. Theo nghĩa đen, xoa thiêu là ""đốt/nướng xâu"". Món này vốn bắt nguồn từ cách lấy thịt heo, lạng bỏ xương, ướp gia vị, xỏ ghim rồi đem nướng trên lửa. Thịt thường dùng là thịt vai, ướp mật ong, ngũ vị hương, xì dầu, chao, tương hoisin, bột màu điều và rượu. Hỗn hợp gia vị trên làm cho món xá xíu có sắc đỏ. Đôi khi mạch nha được dùng quết lên để làm thịt óng ả thêm hấp dẫn. Thịt xá xíu thường có bán ở những hiệu thịt quay người Hoa, bán chung với vịt quay, heo quay. Thịt xá xíu có thể dùng làm nhân bánh bao, trộn với cơm chiên, hoặc ăn kèm với mì sợi hay cơm trắng. Ngoài ra xá xíu còn có thể ăn chung với xôi.",co mon an dac san,,,,
nam_dinh,co_mon_an_dac_san,banh_cuon_lang_kenh,"Nam Định là một tỉnh nằm ở phía Nam đồng bằng Bắc Bộ. Theo quy hoạch năm 2008, Nam Định thuộc vùng duyên hải Bắc Bộ. Tỉnh lỵ là Thành phố Nam Định.Năm 2018, Nam Định là đơn vị hành chính Việt Nam đông thứ 10 về số dân, xếp thứ 15 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 25 về GRDP bình quân đầu người, đứng thứ 28 về tốc độ tăng trưởng GRDP. Với 1.780.393 người dân, GRDP đạt 96.429 tỉ Đồng (tương ứng với 4,1880 tỉ USD), GRDP bình quân đầu người đạt 52 triệu đồng (tương ứng với 2.358 USD), tốc độ tăng trưởng GRDP đạt 8,10%.","Làng Kênh thuộc phủ Tức Mặc, đất phong của nhà Trần, Nam Định, là vùng nhiều ao chuôm, kênh ngòi nên được đặt cái tên nôm na là làng Kênh. Dân làng Kênh giỏi nghề xào xáo, lắm tài lẻ. Làng Kênh giờ chẳng còn bởi đã hoá phố, hoá xóm nhưng địa danh này không bao giờ mất được vì nó gắn liền với món bánh cuốn ""danh bất hư truyền"". Đó là thứ bánh trắng như lụa, mỏng như mây, khiến Trần triều khen nức nở, thứ bánh mà khiến những kẻ tha hương vật vã như lên cơn ""đói cơm đen, thèm bàn đèn"" khi chẳng may nghe thấy hay tình cờ nhìn thấy một bức ảnh.",co mon an dac san,,,,
nam_dinh,co_mon_an_dac_san,banh_gai,"Nam Định là một tỉnh nằm ở phía Nam đồng bằng Bắc Bộ. Theo quy hoạch năm 2008, Nam Định thuộc vùng duyên hải Bắc Bộ. Tỉnh lỵ là Thành phố Nam Định.Năm 2018, Nam Định là đơn vị hành chính Việt Nam đông thứ 10 về số dân, xếp thứ 15 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 25 về GRDP bình quân đầu người, đứng thứ 28 về tốc độ tăng trưởng GRDP. Với 1.780.393 người dân, GRDP đạt 96.429 tỉ Đồng (tương ứng với 4,1880 tỉ USD), GRDP bình quân đầu người đạt 52 triệu đồng (tương ứng với 2.358 USD), tốc độ tăng trưởng GRDP đạt 8,10%.","Bánh gai là một loại bánh ngọt truyền thống của Việt Nam, bắt nguồn vùng Đồng bằng Bắc bộ ở Việt Nam. Bánh có dạng hình vuông, màu đen màu của Lá Gai, mùi thơm đặc trưng của đỗ xanh và gạo nếp.Một loại bánh tương tự, đặc sản của tỉnh Bình Định ở Nam Trung bộ là bánh ít lá gai, được gói bằng lá chuối tươi thành hình chóp như bánh ít.",co mon an dac san,,,,
nam_dinh,co_mon_an_dac_san,ca_nuong_up_chau,"Nam Định là một tỉnh nằm ở phía Nam đồng bằng Bắc Bộ. Theo quy hoạch năm 2008, Nam Định thuộc vùng duyên hải Bắc Bộ. Tỉnh lỵ là Thành phố Nam Định.Năm 2018, Nam Định là đơn vị hành chính Việt Nam đông thứ 10 về số dân, xếp thứ 15 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 25 về GRDP bình quân đầu người, đứng thứ 28 về tốc độ tăng trưởng GRDP. Với 1.780.393 người dân, GRDP đạt 96.429 tỉ Đồng (tương ứng với 4,1880 tỉ USD), GRDP bình quân đầu người đạt 52 triệu đồng (tương ứng với 2.358 USD), tốc độ tăng trưởng GRDP đạt 8,10%.","Ở Nam Định có món cá nướng ""đặc sản"", người ta không nướng cá trên than hay rơm mà úp chậu vào rồi... đốt nên người ta gọi là Cá Nướng Úp Chậu.",co mon an dac san,,,,
nam_dinh,co_mon_an_dac_san,banh_xiu_pao,"Nam Định là một tỉnh nằm ở phía Nam đồng bằng Bắc Bộ. Theo quy hoạch năm 2008, Nam Định thuộc vùng duyên hải Bắc Bộ. Tỉnh lỵ là Thành phố Nam Định.Năm 2018, Nam Định là đơn vị hành chính Việt Nam đông thứ 10 về số dân, xếp thứ 15 về Tổng sản phẩm trên địa bàn (GRDP), xếp thứ 25 về GRDP bình quân đầu người, đứng thứ 28 về tốc độ tăng trưởng GRDP. Với 1.780.393 người dân, GRDP đạt 96.429 tỉ Đồng (tương ứng với 4,1880 tỉ USD), GRDP bình quân đầu người đạt 52 triệu đồng (tương ứng với 2.358 USD), tốc độ tăng trưởng GRDP đạt 8,10%.","Bánh xíu páo với hình dáng nhỏ xinh đã theo chân người Hoa đến Nam Định từ rất lâu. Chiếc bánh giản dị, trông qua giống một chiếc bánh bao chiên nhưng nhân như bánh nướng và vỏ ngoài tựa bánh pía Sóc Trăng.",co mon an dac san,,,,
